match_hash,seen_utc,market_family,subject,line,selection,odds,enabled,is_opening
M-5660fdfdf4,2026-09-12T08:11:16Z,total_ou,,32.5,under,1.31,1,0
M-5660fdfdf4,2026-09-12T08:11:16Z,total_ou,,33.5,over,,0,0
M-5660fdfdf4,2026-09-12T08:11:16Z,total_ou,,33.5,under,,0,0
M-5660fdfdf4,2026-09-12T08:11:16Z,who_more,,,A.Zverev,2.78,1,0
M-5660fdfdf4,2026-09-12T08:11:16Z,who_more,,,B.Shelton,1.38,1,0
M-5660fdfdf4,2026-09-12T08:12:16Z,player_ou,A.Zverev,10.5,over,1.42,1,1
M-5660fdfdf4,2026-09-12T08:12:16Z,player_ou,A.Zverev,10.5,under,2.64,1,1
M-5660fdfdf4,2026-09-12T08:12:16Z,player_ou,A.Zverev,16.5,over,,0,0
M-5660fdfdf4,2026-09-12T08:12:16Z,player_ou,A.Zverev,16.5,under,,0,0
M-5660fdfdf4,2026-09-12T08:12:16Z,player_ou,B.Shelton,12.5,over,1.43,1,1
M-5660fdfdf4,2026-09-12T08:12:16Z,player_ou,B.Shelton,12.5,under,2.61,1,1
M-5660fdfdf4,2026-09-12T08:12:16Z,total_ou,,23.5,over,1.41,1,1
M-5660fdfdf4,2026-09-12T08:12:16Z,total_ou,,23.5,under,2.66,1,1
M-5660fdfdf4,2026-09-12T09:02:57Z,player_ou,A.Zverev,15.5,over,3.34,1,0
M-5660fdfdf4,2026-09-12T09:02:57Z,player_ou,B.Shelton,12.5,over,1.37,1,0
M-5660fdfdf4,2026-09-12T09:02:57Z,player_ou,B.Shelton,12.5,under,2.82,1,0
M-5660fdfdf4,2026-09-12T09:02:57Z,player_ou,B.Shelton,13.5,over,1.52,1,0
M-5660fdfdf4,2026-09-12T09:02:57Z,player_ou,B.Shelton,13.5,under,2.34,1,0
M-5660fdfdf4,2026-09-12T09:02:57Z,player_ou,B.Shelton,14.5,over,1.73,1,0
M-5660fdfdf4,2026-09-12T09:02:57Z,player_ou,B.Shelton,14.5,under,2.0,1,0
M-5660fdfdf4,2026-09-12T09:02:57Z,player_ou,B.Shelton,15.5,over,1.98,1,0
M-5660fdfdf4,2026-09-12T09:02:57Z,player_ou,B.Shelton,15.5,under,1.75,1,0
M-5660fdfdf4,2026-09-12T09:02:57Z,player_ou,B.Shelton,16.5,over,2.29,1,0
M-5660fdfdf4,2026-09-12T09:02:57Z,player_ou,B.Shelton,16.5,under,1.55,1,0
M-5660fdfdf4,2026-09-12T09:02:57Z,player_ou,B.Shelton,17.5,over,2.68,1,0
M-5660fdfdf4,2026-09-12T09:02:57Z,player_ou,B.Shelton,17.5,under,1.41,1,0
M-5660fdfdf4,2026-09-12T09:02:57Z,total_ou,,23.5,over,1.38,1,0
M-5660fdfdf4,2026-09-12T09:02:57Z,total_ou,,23.5,under,2.78,1,0
M-5660fdfdf4,2026-09-12T09:02:57Z,total_ou,,24.5,over,1.47,1,0
M-5660fdfdf4,2026-09-12T09:02:57Z,total_ou,,24.5,under,2.48,1,0
M-5660fdfdf4,2026-09-12T09:02:57Z,total_ou,,25.5,over,1.58,1,0
M-5660fdfdf4,2026-09-12T09:02:57Z,total_ou,,25.5,under,2.24,1,0
M-5660fdfdf4,2026-09-12T09:02:57Z,total_ou,,26.5,over,1.7,1,0
M-5660fdfdf4,2026-09-12T09:02:57Z,total_ou,,26.5,under,2.03,1,0
M-5660fdfdf4,2026-09-12T09:02:57Z,total_ou,,27.5,over,1.85,1,0
M-5660fdfdf4,2026-09-12T09:02:57Z,total_ou,,27.5,under,1.87,1,0
M-5660fdfdf4,2026-09-12T09:02:57Z,total_ou,,28.5,over,2.01,1,0
M-5660fdfdf4,2026-09-12T09:02:57Z,total_ou,,28.5,under,1.72,1,0
M-5660fdfdf4,2026-09-12T09:02:57Z,total_ou,,29.5,over,2.19,1,0
M-5660fdfdf4,2026-09-12T09:02:57Z,total_ou,,29.5,under,1.6,1,0
M-5660fdfdf4,2026-09-12T09:02:57Z,total_ou,,30.5,over,2.41,1,0
M-5660fdfdf4,2026-09-12T09:02:57Z,total_ou,,30.5,under,1.5,1,0
M-5660fdfdf4,2026-09-12T09:02:57Z,total_ou,,31.5,over,2.66,1,0
M-5660fdfdf4,2026-09-12T09:02:57Z,total_ou,,31.5,under,1.41,1,0
M-5660fdfdf4,2026-09-12T09:02:57Z,total_ou,,32.5,over,2.97,1,0
M-5660fdfdf4,2026-09-12T09:02:57Z,total_ou,,32.5,under,1.34,1,0
M-5660fdfdf4,2026-09-12T09:02:57Z,who_more,,,A.Zverev,3.04,1,0
M-5660fdfdf4,2026-09-12T09:02:57Z,who_more,,,B.Shelton,1.32,1,0
M-5660fdfdf4,2026-09-12T09:06:03Z,player_ou,B.Shelton,18.5,over,3.21,1,0
M-5660fdfdf4,2026-09-12T09:06:03Z,player_ou,B.Shelton,18.5,under,1.3,1,0
M-5660fdfdf4,2026-09-12T09:06:03Z,total_ou,,33.5,over,3.34,1,0
M-5660fdfdf4,2026-09-12T09:06:03Z,total_ou,,33.5,under,1.28,1,0
M-5660fdfdf4,2026-09-12T11:09:13Z,player_ou,A.Zverev,10.5,under,2.63,1,0
M-5660fdfdf4,2026-09-12T11:09:13Z,player_ou,A.Zverev,11.5,under,2.15,1,0
M-5660fdfdf4,2026-09-12T11:09:13Z,player_ou,A.Zverev,13.5,over,2.25,1,0
M-5660fdfdf4,2026-09-12T11:09:13Z,player_ou,A.Zverev,14.5,over,2.71,1,0
M-5660fdfdf4,2026-09-12T11:09:13Z,player_ou,A.Zverev,15.5,over,3.36,1,0
M-5660fdfdf4,2026-09-12T11:09:13Z,player_ou,A.Zverev,15.5,under,1.27,1,0
M-5660fdfdf4,2026-09-12T11:09:13Z,player_ou,B.Shelton,14.5,over,1.72,1,0
M-5660fdfdf4,2026-09-12T11:09:13Z,player_ou,B.Shelton,15.5,over,1.97,1,0
M-5660fdfdf4,2026-09-12T11:09:13Z,player_ou,B.Shelton,16.5,over,2.28,1,0
M-5660fdfdf4,2026-09-12T11:09:13Z,total_ou,,25.5,under,2.23,1,0
M-5660fdfdf4,2026-09-12T11:09:13Z,total_ou,,29.5,over,2.2,1,0
M-5660fdfdf4,2026-09-12T11:09:13Z,who_more,,,A.Zverev,3.06,1,0
M-5660fdfdf4,2026-09-12T11:40:35Z,player_df_ou,A.Zverev,4.5,over,1.5,1,1
M-5660fdfdf4,2026-09-12T11:40:35Z,player_df_ou,A.Zverev,4.5,under,2.4,1,1
M-5660fdfdf4,2026-09-12T11:40:35Z,player_df_ou,A.Zverev,5.5,over,1.93,1,1
M-5660fdfdf4,2026-09-12T11:40:35Z,player_df_ou,A.Zverev,5.5,under,1.79,1,1
M-5660fdfdf4,2026-09-12T11:40:35Z,player_df_ou,A.Zverev,6.5,over,2.56,1,1
M-5660fdfdf4,2026-09-12T11:40:35Z,player_df_ou,A.Zverev,6.5,under,1.44,1,1
M-5660fdfdf4,2026-09-12T11:40:35Z,player_df_ou,B.Shelton,3.5,over,1.65,1,1
M-5660fdfdf4,2026-09-12T11:40:35Z,player_df_ou,B.Shelton,3.5,under,2.11,1,1
M-5660fdfdf4,2026-09-12T11:40:35Z,player_df_ou,B.Shelton,4.5,over,2.31,1,1
M-5660fdfdf4,2026-09-12T11:40:35Z,player_df_ou,B.Shelton,4.5,under,1.54,1,1
M-5660fdfdf4,2026-09-12T11:40:35Z,total_df_ou,,7.5,over,1.36,1,1
M-5660fdfdf4,2026-09-12T11:40:35Z,total_df_ou,,7.5,under,2.88,1,1
M-5660fdfdf4,2026-09-12T11:40:35Z,total_df_ou,,8.5,over,1.58,1,1
M-5660fdfdf4,2026-09-12T11:40:35Z,total_df_ou,,8.5,under,2.23,1,1
M-5660fdfdf4,2026-09-12T11:40:35Z,total_df_ou,,9.5,over,1.9,1,1
M-5660fdfdf4,2026-09-12T11:40:35Z,total_df_ou,,9.5,under,1.82,1,1
M-5660fdfdf4,2026-09-12T11:40:35Z,total_df_ou,,10.5,over,2.31,1,1
M-5660fdfdf4,2026-09-12T11:40:35Z,total_df_ou,,10.5,under,1.54,1,1
M-5660fdfdf4,2026-09-12T11:40:35Z,total_df_ou,,11.5,over,2.9,1,1
M-5660fdfdf4,2026-09-12T11:40:35Z,total_df_ou,,11.5,under,1.35,1,1
M-5660fdfdf4,2026-09-12T11:40:35Z,who_more_df,,,A.Zverev,1.35,1,1
M-5660fdfdf4,2026-09-12T11:40:35Z,who_more_df,,,B.Shelton,2.9,1,1
M-5660fdfdf4,2026-09-12T16:21:53Z,player_ou,A.Zverev,10.5,over,1.4,1,0
M-5660fdfdf4,2026-09-12T16:21:53Z,player_ou,A.Zverev,10.5,under,2.7,1,0
M-5660fdfdf4,2026-09-12T16:21:53Z,player_ou,A.Zverev,11.5,over,1.6,1,0
M-5660fdfdf4,2026-09-12T16:21:53Z,player_ou,A.Zverev,11.5,under,2.2,1,0
M-5660fdfdf4,2026-09-12T16:21:53Z,player_ou,A.Zverev,12.5,over,1.86,1,0
M-5660fdfdf4,2026-09-12T16:21:53Z,player_ou,A.Zverev,12.5,under,1.85,1,0
M-5660fdfdf4,2026-09-12T16:21:53Z,player_ou,A.Zverev,13.5,over,2.2,1,0
M-5660fdfdf4,2026-09-12T16:21:53Z,player_ou,A.Zverev,13.5,under,1.6,1,0
M-5660fdfdf4,2026-09-12T16:21:53Z,player_ou,A.Zverev,14.5,over,2.64,1,0
M-5660fdfdf4,2026-09-12T16:21:53Z,player_ou,A.Zverev,14.5,under,1.42,1,0
M-5660fdfdf4,2026-09-12T16:21:53Z,player_ou,A.Zverev,15.5,over,3.25,1,0
M-5660fdfdf4,2026-09-12T16:21:53Z,player_ou,A.Zverev,15.5,under,1.29,1,0
M-5660fdfdf4,2026-09-12T16:21:53Z,player_ou,B.Shelton,12.5,over,1.38,1,0
M-5660fdfdf4,2026-09-12T16:21:53Z,player_ou,B.Shelton,12.5,under,2.76,1,0
M-5660fdfdf4,2026-09-12T16:21:53Z,player_ou,B.Shelton,13.5,over,1.54,1,0
M-5660fdfdf4,2026-09-12T16:21:53Z,player_ou,B.Shelton,13.5,under,2.3,1,0
M-5660fdfdf4,2026-09-12T16:21:53Z,player_ou,B.Shelton,14.5,over,1.75,1,0
M-5660fdfdf4,2026-09-12T16:21:53Z,player_ou,B.Shelton,14.5,under,1.97,1,0
M-5660fdfdf4,2026-09-12T16:21:53Z,player_ou,B.Shelton,15.5,over,2.01,1,0
M-5660fdfdf4,2026-09-12T16:21:53Z,player_ou,B.Shelton,15.5,under,1.72,1,0
M-5660fdfdf4,2026-09-12T16:21:53Z,player_ou,B.Shelton,16.5,over,2.33,1,0
M-5660fdfdf4,2026-09-12T16:21:53Z,player_ou,B.Shelton,16.5,under,1.53,1,0
M-5660fdfdf4,2026-09-12T16:21:53Z,player_ou,B.Shelton,17.5,over,2.74,1,0
M-5660fdfdf4,2026-09-12T16:21:53Z,player_ou,B.Shelton,17.5,under,1.39,1,0
M-5660fdfdf4,2026-09-12T16:21:53Z,player_ou,B.Shelton,18.5,over,3.3,1,0
M-5660fdfdf4,2026-09-12T16:21:53Z,player_ou,B.Shelton,18.5,under,1.28,1,0
M-5660fdfdf4,2026-09-12T16:21:53Z,who_more,,,A.Zverev,2.9,1,0
M-5660fdfdf4,2026-09-12T16:21:53Z,who_more,,,B.Shelton,1.35,1,0
M-5660fdfdf4,2026-09-12T16:21:58Z,player_df_ou,A.Zverev,4.5,under,2.39,1,0
M-5660fdfdf4,2026-09-12T16:21:58Z,player_df_ou,A.Zverev,6.5,over,2.57,1,0
M-5660fdfdf4,2026-09-12T16:21:58Z,player_df_ou,B.Shelton,3.5,under,2.1,1,0
M-5660fdfdf4,2026-09-12T16:21:58Z,player_df_ou,B.Shelton,4.5,over,2.32,1,0
M-5660fdfdf4,2026-09-12T16:21:58Z,player_ou,A.Zverev,10.5,under,2.69,1,0
M-5660fdfdf4,2026-09-12T16:21:58Z,player_ou,A.Zverev,11.5,under,2.19,1,0
M-5660fdfdf4,2026-09-12T16:21:58Z,player_ou,A.Zverev,12.5,over,1.87,1,0
M-5660fdfdf4,2026-09-12T16:21:58Z,player_ou,A.Zverev,13.5,under,1.59,1,0
M-5660fdfdf4,2026-09-12T16:21:58Z,player_ou,A.Zverev,14.5,over,2.65,1,0
M-5660fdfdf4,2026-09-12T16:21:58Z,player_ou,A.Zverev,15.5,over,3.26,1,0
M-5660fdfdf4,2026-09-12T16:21:58Z,total_df_ou,,7.5,under,2.87,1,0
M-5660fdfdf4,2026-09-12T16:21:58Z,total_df_ou,,10.5,over,2.32,1,0
M-5660fdfdf4,2026-09-12T16:21:58Z,total_df_ou,,10.5,under,1.53,1,0
M-5660fdfdf4,2026-09-12T16:21:58Z,total_df_ou,,11.5,over,2.91,1,0
M-5660fdfdf4,2026-09-12T16:21:58Z,total_ou,,24.5,under,2.47,1,0
M-5660fdfdf4,2026-09-12T16:21:58Z,total_ou,,30.5,under,1.49,1,0
M-5660fdfdf4,2026-09-12T16:21:58Z,total_ou,,31.5,over,2.67,1,0
M-5660fdfdf4,2026-09-12T16:21:58Z,total_ou,,32.5,over,2.98,1,0
M-5660fdfdf4,2026-09-12T16:21:58Z,total_ou,,33.5,over,3.35,1,0
M-5660fdfdf4,2026-09-12T16:21:58Z,who_more,,,A.Zverev,2.91,1,0
M-5660fdfdf4,2026-09-12T16:23:09Z,player_ou,A.Zverev,10.5,over,1.37,1,0
M-5660fdfdf4,2026-09-12T16:23:09Z,player_ou,A.Zverev,10.5,under,2.81,1,0
M-5660fdfdf4,2026-09-12T16:23:09Z,player_ou,A.Zverev,11.5,over,1.55,1,0
M-5660fdfdf4,2026-09-12T16:23:09Z,player_ou,A.Zverev,11.5,under,2.28,1,0
M-5660fdfdf4,2026-09-12T16:23:09Z,player_ou,A.Zverev,12.5,over,1.8,1,0
M-5660fdfdf4,2026-09-12T16:23:09Z,player_ou,A.Zverev,12.5,under,1.91,1,0
M-5660fdfdf4,2026-09-12T16:23:09Z,player_ou,A.Zverev,13.5,over,2.12,1,0
M-5660fdfdf4,2026-09-12T16:23:09Z,player_ou,A.Zverev,13.5,under,1.64,1,0
M-5660fdfdf4,2026-09-12T16:23:09Z,player_ou,A.Zverev,14.5,over,2.53,1,0
M-5660fdfdf4,2026-09-12T16:23:09Z,player_ou,A.Zverev,14.5,under,1.45,1,0
M-5660fdfdf4,2026-09-12T16:23:09Z,player_ou,A.Zverev,15.5,over,3.09,1,0
M-5660fdfdf4,2026-09-12T16:23:09Z,player_ou,A.Zverev,15.5,under,1.32,1,0
M-5660fdfdf4,2026-09-12T16:23:09Z,player_ou,B.Shelton,12.5,over,1.42,1,0
M-5660fdfdf4,2026-09-12T16:23:09Z,player_ou,B.Shelton,12.5,under,2.64,1,0
M-5660fdfdf4,2026-09-12T16:23:09Z,player_ou,B.Shelton,13.5,over,1.59,1,0
M-5660fdfdf4,2026-09-12T16:23:09Z,player_ou,B.Shelton,13.5,under,2.22,1,0
M-5660fdfdf4,2026-09-12T16:23:09Z,player_ou,B.Shelton,14.5,over,1.81,1,0
M-5660fdfdf4,2026-09-12T16:23:09Z,player_ou,B.Shelton,14.5,under,1.91,1,0
M-5660fdfdf4,2026-09-12T16:23:09Z,player_ou,B.Shelton,15.5,over,2.08,1,0
M-5660fdfdf4,2026-09-12T16:23:09Z,player_ou,B.Shelton,15.5,under,1.67,1,0
M-5660fdfdf4,2026-09-12T16:23:09Z,player_ou,B.Shelton,16.5,over,2.43,1,0
M-5660fdfdf4,2026-09-12T16:23:09Z,player_ou,B.Shelton,16.5,under,1.49,1,0
M-5660fdfdf4,2026-09-12T16:23:09Z,player_ou,B.Shelton,17.5,over,2.88,1,0
M-5660fdfdf4,2026-09-12T16:23:09Z,player_ou,B.Shelton,17.5,under,1.36,1,0
M-5660fdfdf4,2026-09-12T16:23:09Z,player_ou,B.Shelton,18.5,over,,0,0
M-5660fdfdf4,2026-09-12T16:23:09Z,player_ou,B.Shelton,18.5,under,,0,0
M-5660fdfdf4,2026-09-12T16:23:09Z,total_ou,,23.5,under,2.77,1,0
M-5660fdfdf4,2026-09-12T16:23:09Z,total_ou,,26.5,over,1.71,1,0
M-5660fdfdf4,2026-09-12T16:23:09Z,total_ou,,27.5,over,1.86,1,0
M-5660fdfdf4,2026-09-12T16:23:09Z,total_ou,,27.5,under,1.86,1,0
M-5660fdfdf4,2026-09-12T16:23:09Z,total_ou,,28.5,over,2.02,1,0
M-5660fdfdf4,2026-09-12T16:23:09Z,total_ou,,29.5,under,1.59,1,0
M-5660fdfdf4,2026-09-12T16:23:09Z,total_ou,,30.5,over,2.42,1,0
M-5660fdfdf4,2026-09-12T16:23:09Z,total_ou,,31.5,over,2.68,1,0
M-5660fdfdf4,2026-09-12T16:23:09Z,total_ou,,32.5,over,2.99,1,0
M-5660fdfdf4,2026-09-12T16:23:09Z,total_ou,,32.5,under,1.33,1,0
M-5660fdfdf4,2026-09-12T16:23:09Z,total_ou,,33.5,over,3.36,1,0
M-5660fdfdf4,2026-09-12T16:23:09Z,total_ou,,33.5,under,1.27,1,0
M-5660fdfdf4,2026-09-12T16:23:09Z,who_more,,,A.Zverev,2.64,1,0
M-5660fdfdf4,2026-09-12T16:23:09Z,who_more,,,B.Shelton,1.42,1,0
M-5660fdfdf4,2026-09-12T16:27:04Z,player_ou,B.Shelton,12.5,over,1.46,1,0
M-5660fdfdf4,2026-09-12T16:27:04Z,player_ou,B.Shelton,12.5,under,2.5,1,0
M-5660fdfdf4,2026-09-12T16:27:04Z,player_ou,B.Shelton,13.5,over,1.65,1,0
M-5660fdfdf4,2026-09-12T16:27:04Z,player_ou,B.Shelton,13.5,under,2.11,1,0
M-5660fdfdf4,2026-09-12T16:27:04Z,player_ou,B.Shelton,14.5,over,1.9,1,0
M-5660fdfdf4,2026-09-12T16:27:04Z,player_ou,B.Shelton,14.5,under,1.82,1,0
M-5660fdfdf4,2026-09-12T16:27:04Z,player_ou,B.Shelton,15.5,over,2.2,1,0
M-5660fdfdf4,2026-09-12T16:27:04Z,player_ou,B.Shelton,15.5,under,1.6,1,0
M-5660fdfdf4,2026-09-12T16:27:04Z,player_ou,B.Shelton,16.5,over,2.58,1,0
M-5660fdfdf4,2026-09-12T16:27:04Z,player_ou,B.Shelton,16.5,under,1.43,1,0
M-5660fdfdf4,2026-09-12T16:27:04Z,player_ou,B.Shelton,17.5,over,3.1,1,0
M-5660fdfdf4,2026-09-12T16:27:04Z,player_ou,B.Shelton,17.5,under,1.31,1,0
M-5660fdfdf4,2026-09-12T16:27:04Z,total_ou,,23.5,over,1.41,1,0
M-5660fdfdf4,2026-09-12T16:27:04Z,total_ou,,23.5,under,2.67,1,0
M-5660fdfdf4,2026-09-12T16:27:04Z,total_ou,,24.5,over,1.51,1,0
M-5660fdfdf4,2026-09-12T16:27:04Z,total_ou,,24.5,under,2.39,1,0
M-5660fdfdf4,2026-09-12T16:27:04Z,total_ou,,25.5,over,1.62,1,0
M-5660fdfdf4,2026-09-12T16:27:04Z,total_ou,,25.5,under,2.16,1,0
M-5660fdfdf4,2026-09-12T16:27:04Z,total_ou,,26.5,over,1.75,1,0
M-5660fdfdf4,2026-09-12T16:27:04Z,total_ou,,26.5,under,1.97,1,0
M-5660fdfdf4,2026-09-12T16:27:04Z,total_ou,,27.5,over,1.91,1,0
M-5660fdfdf4,2026-09-12T16:27:04Z,total_ou,,27.5,under,1.81,1,0
M-5660fdfdf4,2026-09-12T16:27:04Z,total_ou,,28.5,over,2.08,1,0
M-5660fdfdf4,2026-09-12T16:27:04Z,total_ou,,28.5,under,1.67,1,0
M-5660fdfdf4,2026-09-12T16:27:04Z,total_ou,,29.5,over,2.28,1,0
M-5660fdfdf4,2026-09-12T16:27:04Z,total_ou,,29.5,under,1.55,1,0
M-5660fdfdf4,2026-09-12T16:27:04Z,total_ou,,30.5,over,2.51,1,0
M-5660fdfdf4,2026-09-12T16:27:04Z,total_ou,,30.5,under,1.46,1,0
M-5660fdfdf4,2026-09-12T16:27:04Z,total_ou,,31.5,over,2.79,1,0
M-5660fdfdf4,2026-09-12T16:27:04Z,total_ou,,31.5,under,1.38,1,0
M-5660fdfdf4,2026-09-12T16:27:04Z,total_ou,,32.5,over,3.13,1,0
M-5660fdfdf4,2026-09-12T16:27:04Z,total_ou,,32.5,under,1.31,1,0
M-5660fdfdf4,2026-09-12T16:27:04Z,total_ou,,33.5,over,,0,0
M-5660fdfdf4,2026-09-12T16:27:04Z,total_ou,,33.5,under,,0,0
M-5660fdfdf4,2026-09-12T16:27:04Z,who_more,,,A.Zverev,2.47,1,0
M-5660fdfdf4,2026-09-12T16:27:04Z,who_more,,,B.Shelton,1.47,1,0
M-5660fdfdf4,2026-09-12T16:27:39Z,player_ou,A.Zverev,10.5,over,1.31,1,0
M-5660fdfdf4,2026-09-12T16:27:39Z,player_ou,A.Zverev,10.5,under,3.14,1,0
M-5660fdfdf4,2026-09-12T16:27:39Z,player_ou,A.Zverev,11.5,over,1.46,1,0
M-5660fdfdf4,2026-09-12T16:27:39Z,player_ou,A.Zverev,11.5,under,2.5,1,0
M-5660fdfdf4,2026-09-12T16:27:39Z,player_ou,A.Zverev,12.5,over,1.67,1,0
M-5660fdfdf4,2026-09-12T16:27:39Z,player_ou,A.Zverev,12.5,under,2.08,1,0
M-5660fdfdf4,2026-09-12T16:27:39Z,player_ou,A.Zverev,13.5,over,1.94,1,0
M-5660fdfdf4,2026-09-12T16:27:39Z,player_ou,A.Zverev,13.5,under,1.78,1,0
M-5660fdfdf4,2026-09-12T16:27:39Z,player_ou,A.Zverev,14.5,over,2.29,1,0
M-5660fdfdf4,2026-09-12T16:27:39Z,player_ou,A.Zverev,14.5,under,1.55,1,0
M-5660fdfdf4,2026-09-12T16:27:39Z,player_ou,A.Zverev,15.5,over,2.74,1,0
M-5660fdfdf4,2026-09-12T16:27:39Z,player_ou,A.Zverev,15.5,under,1.39,1,0
M-5660fdfdf4,2026-09-12T16:27:39Z,total_ou,,23.5,over,1.37,1,0
M-5660fdfdf4,2026-09-12T16:27:39Z,total_ou,,23.5,under,2.83,1,0
M-5660fdfdf4,2026-09-12T16:27:39Z,total_ou,,24.5,over,1.46,1,0
M-5660fdfdf4,2026-09-12T16:27:39Z,total_ou,,24.5,under,2.51,1,0
M-5660fdfdf4,2026-09-12T16:27:39Z,total_ou,,25.5,over,1.56,1,0
M-5660fdfdf4,2026-09-12T16:27:39Z,total_ou,,25.5,under,2.26,1,0
M-5660fdfdf4,2026-09-12T16:27:39Z,total_ou,,26.5,over,1.68,1,0
M-5660fdfdf4,2026-09-12T16:27:39Z,total_ou,,26.5,under,2.06,1,0
M-5660fdfdf4,2026-09-12T16:27:39Z,total_ou,,27.5,over,1.83,1,0
M-5660fdfdf4,2026-09-12T16:27:39Z,total_ou,,27.5,under,1.89,1,0
M-5660fdfdf4,2026-09-12T16:27:39Z,total_ou,,28.5,over,1.98,1,0
M-5660fdfdf4,2026-09-12T16:27:39Z,total_ou,,28.5,under,1.74,1,0
M-5660fdfdf4,2026-09-12T16:27:39Z,total_ou,,29.5,over,2.17,1,0
M-5660fdfdf4,2026-09-12T16:27:39Z,total_ou,,29.5,under,1.61,1,0
M-5660fdfdf4,2026-09-12T16:27:39Z,total_ou,,30.5,over,2.37,1,0
M-5660fdfdf4,2026-09-12T16:27:39Z,total_ou,,30.5,under,1.51,1,0
M-5660fdfdf4,2026-09-12T16:27:39Z,total_ou,,31.5,over,2.62,1,0
M-5660fdfdf4,2026-09-12T16:27:39Z,total_ou,,31.5,under,1.42,1,0
M-5660fdfdf4,2026-09-12T16:27:39Z,total_ou,,32.5,over,2.92,1,0
M-5660fdfdf4,2026-09-12T16:27:39Z,total_ou,,32.5,under,1.35,1,0
M-5660fdfdf4,2026-09-12T16:27:39Z,total_ou,,33.5,over,3.28,1,0
M-5660fdfdf4,2026-09-12T16:27:39Z,total_ou,,33.5,under,1.29,1,0
M-5660fdfdf4,2026-09-12T16:27:39Z,who_more,,,A.Zverev,2.24,1,0
M-5660fdfdf4,2026-09-12T16:27:39Z,who_more,,,B.Shelton,1.57,1,0
M-5660fdfdf4,2026-09-12T16:28:09Z,player_ou,A.Zverev,10.5,over,1.28,1,0
M-5660fdfdf4,2026-09-12T16:28:09Z,player_ou,A.Zverev,10.5,under,3.29,1,0
M-5660fdfdf4,2026-09-12T16:28:09Z,player_ou,A.Zverev,11.5,over,1.43,1,0
M-5660fdfdf4,2026-09-12T16:28:09Z,player_ou,A.Zverev,11.5,under,2.6,1,0
M-5660fdfdf4,2026-09-12T16:28:09Z,player_ou,A.Zverev,12.5,over,1.62,1,0
M-5660fdfdf4,2026-09-12T16:28:09Z,player_ou,A.Zverev,12.5,under,2.15,1,0
M-5660fdfdf4,2026-09-12T16:28:09Z,player_ou,A.Zverev,13.5,over,1.88,1,0
M-5660fdfdf4,2026-09-12T16:28:09Z,player_ou,A.Zverev,13.5,under,1.84,1,0
M-5660fdfdf4,2026-09-12T16:28:09Z,player_ou,A.Zverev,14.5,over,2.2,1,0
M-5660fdfdf4,2026-09-12T16:28:09Z,player_ou,A.Zverev,14.5,under,1.59,1,0
M-5660fdfdf4,2026-09-12T16:28:09Z,player_ou,A.Zverev,15.5,over,2.62,1,0
M-5660fdfdf4,2026-09-12T16:28:09Z,player_ou,A.Zverev,15.5,under,1.42,1,0
M-5660fdfdf4,2026-09-12T16:28:09Z,total_ou,,23.5,over,1.35,1,0
M-5660fdfdf4,2026-09-12T16:28:09Z,total_ou,,23.5,under,2.89,1,0
M-5660fdfdf4,2026-09-12T16:28:09Z,total_ou,,24.5,over,1.44,1,0
M-5660fdfdf4,2026-09-12T16:28:09Z,total_ou,,24.5,under,2.57,1,0
M-5660fdfdf4,2026-09-12T16:28:09Z,total_ou,,25.5,over,1.54,1,0
M-5660fdfdf4,2026-09-12T16:28:09Z,total_ou,,25.5,under,2.31,1,0
M-5660fdfdf4,2026-09-12T16:28:09Z,total_ou,,26.5,over,1.66,1,0
M-5660fdfdf4,2026-09-12T16:28:09Z,total_ou,,26.5,under,2.1,1,0
M-5660fdfdf4,2026-09-12T16:28:09Z,total_ou,,27.5,over,1.8,1,0
M-5660fdfdf4,2026-09-12T16:28:09Z,total_ou,,27.5,under,1.92,1,0
M-5660fdfdf4,2026-09-12T16:28:09Z,total_ou,,28.5,over,1.95,1,0
M-5660fdfdf4,2026-09-12T16:28:09Z,total_ou,,28.5,under,1.77,1,0
M-5660fdfdf4,2026-09-12T16:28:09Z,total_ou,,29.5,over,2.12,1,0
M-5660fdfdf4,2026-09-12T16:28:09Z,total_ou,,29.5,under,1.64,1,0
M-5660fdfdf4,2026-09-12T16:28:09Z,total_ou,,30.5,over,2.32,1,0
M-5660fdfdf4,2026-09-12T16:28:09Z,total_ou,,30.5,under,1.53,1,0
M-5660fdfdf4,2026-09-12T16:28:09Z,total_ou,,31.5,over,2.56,1,0
M-5660fdfdf4,2026-09-12T16:28:09Z,total_ou,,31.5,under,1.44,1,0
M-5660fdfdf4,2026-09-12T16:28:09Z,total_ou,,32.5,over,2.84,1,0
M-5660fdfdf4,2026-09-12T16:28:09Z,total_ou,,32.5,under,1.37,1,0
M-5660fdfdf4,2026-09-12T16:28:09Z,total_ou,,33.5,over,3.18,1,0
M-5660fdfdf4,2026-09-12T16:28:09Z,total_ou,,33.5,under,1.3,1,0
M-5660fdfdf4,2026-09-12T16:28:09Z,who_more,,,A.Zverev,2.16,1,0
M-5660fdfdf4,2026-09-12T16:28:09Z,who_more,,,B.Shelton,1.62,1,0
M-5660fdfdf4,2026-09-12T16:28:39Z,player_ou,A.Zverev,16.5,over,3.19,1,0
M-5660fdfdf4,2026-09-12T16:28:39Z,player_ou,A.Zverev,16.5,under,1.3,1,0
